id,parent,name,common,rank,level,obs_worldwide
48486,471714,Coccinellidae,Lady Beetles,family,30,616619
333790,48486,Coccinellinae,Common Lady Beetles,subfamily,27,532384
333796,333790,Coccinellini,Black-spotted Lady Beetles,tribe,25,508237
48487,333796,Harmonia,Greater Lady Beetles,genus,20,207908
48484,48487,Harmonia axyridis,Asian Lady Beetle,species,10,197367
51703,333796,Coccinella,Coccinella,genus,20,113240
51702,51703,Coccinella septempunctata,Seven-spotted Lady Beetle,species,10,96470
48988,333796,Hippodamia,Oblong Lady Beetles,genus,20,45394
48987,48988,Hippodamia convergens,Convergent Lady Beetle,species,10,27139
55490,333796,Cycloneda,Spotless Lady Beetles,genus,20,23694
631924,333790,Halyziini,Halyziini,tribe,25,22098
354547,48486,Chilocorinae,Scale-feeding Lady Beetles,subfamily,27,21745
373659,354547,Chilocorini,Chilocorini,tribe,25,19297
54467,631924,Psyllobora,Fungus-eating Lady Beetles,genus,20,16683
332663,48486,Epilachninae,Epilachninae,subfamily,27,16257
61533,333796,Propylea,Propylea,genus,20,15773
373697,332663,Epilachnini,Plant-eating Lady Beetles,tribe,25,15634
61532,61533,Propylea quatuordecimpunctata,Fourteen-spotted Lady Beetle,species,10,14913
52507,333796,Adalia,Adalia,genus,20,14559
124431,55490,Cycloneda sanguinea,Spotless Lady Beetle,species,10,13697
126268,333796,Coleomegilla,Coleomegilla,genus,20,11956
126267,126268,Coleomegilla maculata,Spotted Pink Ladybeetle,species,10,11584
354096,48486,Scymninae,Scymninae,subfamily,27,11449
143034,48988,Hippodamia variegata,Variegated Lady Beetle,species,10,10891
68761,373659,Chilocorus,Twice-stabbed Lady Beetles,genus,20,10462
51660,54467,Psyllobora vigintiduopunctata,22-spot Ladybird,species,10,10135
52506,52507,Adalia bipunctata,Two-spotted Lady Beetle,species,10,9890
473856,48486,Coccidulinae,Coccidulinae,subfamily,27,8855
123830,333796,Cheilomenes,Cheilomenes,genus,20,7845
154560,373697,Epilachna,Epilachna,genus,20,6415
173177,333796,Anatis,Giant Lady Beetles,genus,20,6234
319910,123830,Cheilomenes sexmaculata,Six-spotted Zigzag Ladybird,species,10,5930
69204,333796,Calvia,Calvia,genus,20,5843
176546,333796,Olla,Olla,genus,20,5526
313246,176546,Olla v-nigrum,Ashy Gray Lady Beetle,species,10,5386
61791,373697,Henosepilachna,Henosepilachna,genus,20,4901
244085,473856,Cryptolaemus,Cryptolaemus,genus,20,4605
333708,333796,Coelophora,Coelophora,genus,20,4598
349064,51703,Coccinella transversalis,Small Transverse Ladybird Beetle,species,10,4408
52877,631924,Halyzia,Halyzia,genus,20,4355
52881,52877,Halyzia sedecimguttata,Orange Ladybird,species,10,4296
243969,373659,Exochomus,Exochomus,genus,20,4287
373667,473856,Coccidulini,Coccidulini,tribe,25,4186
55489,55490,Cycloneda munda,Polished Lady Beetle,species,10,4153
210509,48487,Harmonia conformis,Large Spotted Ladybird,species,10,4152
130414,52507,Adalia decempunctata,10-spot Ladybird,species,10,3869
118967,54467,Psyllobora vigintimaculata,Twenty-spotted Lady Beetle,species,10,3828
244084,244085,Cryptolaemus montrouzieri,Mealybug Destroyer,species,10,3816
69203,69204,Calvia quatuordecimguttata,Cream-spotted Ladybird,species,10,3813
207647,333796,Illeis,Illeis,genus,20,3740
418187,333796,Eriopis,Eriopis,genus,20,3682
120282,68761,Chilocorus stigma,Twice-stabbed Lady Beetle,species,10,3633
475616,354096,Scymnini,Dusky Lady Beetles,tribe,25,3609
333707,333708,Coelophora inaequalis,Variable Ladybird Beetle,species,10,3462
243968,243969,Exochomus quadripustulatus,Pine Ladybird,species,10,3180
354799,61791,Henosepilachna vigintioctopunctata,Hadda Beetle,species,10,2943
244626,373659,Halmus,Halmus,genus,20,2869
244625,244626,Halmus chalybeus,Steelblue Lady Beetle,species,10,2722
132004,475616,Scymnus,Scymnus,genus,20,2687
128712,51703,Coccinella californica,California Lady Beetle,species,10,2610
1038541,354096,Brachiacanthini,Brachiacanthini,tribe,25,2565
207648,207647,Illeis galbula,Fungus-eating ladybird,species,10,2505
173300,1038541,Brachiacantha,Spurleg Lady Beetles,genus,20,2461
418185,418187,Eriopis connexa,Eriopis connexa,species,10,2449
56735,333796,Oenopia,Oenopia,genus,20,2439
475799,354096,Hyperaspidini,Hyperaspidini,tribe,25,2338
321535,173177,Anatis ocellata,Eyed Ladybird Beetle,species,10,2279
131990,333796,Tytthaspis,Tytthaspis,genus,20,2263
131985,131990,Tytthaspis sedecimpunctata,16-spot Ladybird,species,10,2247
309685,68761,Chilocorus cacti,Cactus Lady Beetle,species,10,2109
133139,475799,Hyperaspis,Sigil Lady Beetles,genus,20,2066
55492,55490,Cycloneda polita,Western Polished Lady Beetle,species,10,2003
253034,373667,Rhyzobius,Rhyzobius,genus,20,1948
334606,333796,Micraspis,Micraspis,genus,20,1876
56731,56735,Oenopia conglobata,Poplar Ladybird Beetle,species,10,1774
213544,173177,Anatis mali,Eye-spotted Lady Beetle,species,10,1597
326207,69204,Calvia decemguttata,Little Arboreal Lady Beetle,species,10,1596
154559,154560,Epilachna borealis,Squash Lady Beetle,species,10,1593
131091,48487,Harmonia quadripunctata,Cream-streaked Ladybird,species,10,1571
207616,51703,Coccinella trifasciata,Three-banded Lady Beetle,species,10,1569
205977,51703,Coccinella undecimpunctata,Eleven-spotted Ladybird Beetle,species,10,1537
61938,373697,Subcoccinella,Subcoccinella,genus,20,1463
61937,61938,Subcoccinella vigintiquatuorpunctata,24-spot Ladybird,species,10,1449
319695,154560,Epilachna mexicana,Epilachna mexicana,species,10,1411
221381,48988,Hippodamia tredecimpunctata,13-spotted Lady Beetle,species,10,1408
196609,173300,Brachiacantha ursina,Ursine Spurleg Lady Beetle,species,10,1380
174399,333796,Ceratomegilla,Ceratomegilla,genus,20,1345
738534,48486,Ortaliinae,Ortaliinae,subfamily,27,1286
1372119,174399,Ceratomegilla,Ceratomegilla,subgenus,15,1259
326427,333796,Coccinula,Coccinula,genus,20,1227
473042,326427,Coccinula quatuordecimpustulata,Coccinula quatuordecimpustulata,species,10,1196
334609,334606,Micraspis frenata,Striped Ladybird,species,10,1194
126636,68761,Chilocorus renipustulatus,Kidney-spot Ladybird,species,10,1163
243547,48487,Harmonia testudinaria,Tortoise-shelled Ladybird,species,10,1158
133085,333796,Myzia,Myzia,genus,20,1153
375591,373667,Apolinus,Apolinus,genus,20,1144
779238,738534,Noviini,Noviini,tribe,25,1140
641236,779238,Novius,Novius,genus,20,1133
385958,375591,Apolinus lividigaster,Yellow-shouldered Ladybird,species,10,1127
176902,333796,Mulsantina,Mulsantina,genus,20,1124
123596,68761,Chilocorus bipustulatus,Heather Ladybird,species,10,1103
128994,51703,Coccinella transversoguttata,Transverse Lady Beetle,species,10,1009
123827,123830,Cheilomenes lunata,Lunate Lady Beetle,species,10,1003
429924,631924,Vibidia,Vibidia,genus,20,992
429923,429924,Vibidia duodecimguttata,Vibidia duodecimguttata,species,10,983
133141,48988,Hippodamia parenthesis,Parenthesis Lady Beetle,species,10,975
143949,373659,Curinus,Curinus,genus,20,927
497238,253034,Rhyzobius chrysomeloides,Round-keeled Rhyzobius,species,10,909
1372125,1372119,Ceratomegilla notata,Notated Lady Beetle,species,10,883
253035,333796,Neda,Neda,genus,20,879
57871,51703,Coccinella quinquepunctata,5-spotted Lady Beetle,species,10,852
143948,143949,Curinus coeruleus,Metallic Blue Lady Beetle,species,10,836
213542,173177,Anatis labiculata,Fifteen-spotted Lady Beetle,species,10,827
498267,207647,Illeis koebelei,Yellow Ladybird Beetle,species,10,817
225295,176902,Mulsantina picta,Painted Ladybird,species,10,804
1065202,641236,Novius cardinalis,Vedalia Beetle,species,10,746
424391,61791,Henosepilachna argus,Bryony Ladybird,species,10,738
61530,61533,Propylea japonica,Turtle Vein Lady Beetle,species,10,729
375992,333796,Cleobora,Cleobora,genus,20,722
387681,375992,Cleobora mellyi,Tasmanian Ladybird,species,10,719
320355,48487,Harmonia dimidiata,Greater Asian Lady Beetle,species,10,705
253033,373667,Azya,Azya,genus,20,702
415505,154560,Epilachna tredecimnotata,Southern Squash Lady Beetle,species,10,686
219319,154560,Epilachna varivestis,Mexican Bean Beetle,species,10,680
172918,373659,Axion,Axion,genus,20,653
133066,133085,Myzia oblongoguttata,Striped Ladybird,species,10,652
325555,333796,Myrrha,Myrrha,genus,20,644
318777,325555,Myrrha octodecimguttata,18-spot Ladybird,species,10,642
309019,54467,Psyllobora renifer,Kidney-spotted Fairy Lady Beetle,species,10,589
705039,333708,Coelophora saucia,Coelophora saucia,species,10,568
488057,333796,Aphidecta,Aphidecta,genus,20,547
488056,488057,Aphidecta obliterata,Larch Lady Beetle,species,10,546
889310,418187,Eriopis chilensis,Eriopis chilensis,species,10,544
130576,333796,Anisosticta,Anisosticta,genus,20,541
176862,333796,Naemia,Naemia,genus,20,523
225438,176862,Naemia seriata,Seaside Lady Beetle,species,10,520
481777,55490,Cycloneda emarginata,Cycloneda emarginata,species,10,495
320335,172918,Axion plagiatum,Twice-struck Lady Beetle,species,10,486
368264,48487,Harmonia octomaculata,Maculate Ladybird,species,10,466
221380,48988,Hippodamia quinquesignata,American Five-spotted Lady Beetle,species,10,439
213543,173177,Anatis lecontei,LeConte's Giant Lady Beetle,species,10,426
373690,354096,Diomini,Diomini,tribe,25,425
173808,373690,Diomus,Diomus,genus,20,417
473780,243969,Exochomus childreni,Exochomus childreni,species,10,394
491987,373697,Chnootriba,Chnootriba,genus,20,386
130575,130576,Anisosticta novemdecimpunctata,Water Ladybird,species,10,381
136563,51703,Coccinella novemnotata,Nine-spotted Lady Beetle,species,10,381
572670,354096,Platynaspidini,Platynaspidini,tribe,25,375
490612,51703,Coccinella magnifica,Scarce Seven-spotted Ladybird Beetle,species,10,368
1372137,1372119,Ceratomegilla undecimnotata,Ceratomegilla undecimnotata,species,10,368
429587,334606,Micraspis discolor,Discolored Lady Beetle,species,10,350
343123,572670,Platynaspis,Platynaspis,genus,20,349
872198,333708,Coelophora biplagiata,Coelophora biplagiata,species,10,348
207617,207616,Coccinella trifasciata subversa,Pacific Three-banded Lady Beetle,subspecies,5,341
221376,48988,Hippodamia glacialis,Glacial Lady Beetle,species,10,338
779246,354096,Stethorini,Stethorini,tribe,25,337
211369,779246,Stethorus,Mite-Destroying Lady Beetles,genus,20,336
473861,48486,Sticholotidinae,Sticholotidinae,subfamily,27,329
473818,253033,Azya orbigera,Globe-marked Lady Beetle,species,10,327
566518,123830,Cheilomenes sulphurea,Sulfurous Lady Beetle,species,10,316
176696,475616,Nephus,Nephus,genus,20,307
460288,123830,Cheilomenes propinqua,Striped Lady Beetle,species,10,305
448283,373659,Orcus,Orcus,genus,20,300
225428,133085,Myzia pullata,Streaked Lady Beetle,species,10,299
782629,55490,Cycloneda ancoralis,Cycloneda ancoralis,species,10,299
975680,373659,Parexochomus,Parexochomus,genus,20,285
272002,253034,Rhyzobius lophanthae,Rhyzobius lophanthae,species,10,281
209825,173177,Anatis rathvoni,Flying Saucer Lady Beetle,species,10,281
243999,68761,Chilocorus nigritus,Chilocorus nigritus,species,10,276
481873,126268,Coleomegilla quadrifasciata,Coleomegilla quadrifasciata,species,10,271
1236212,975680,Parexochomus nigromaculatus,Flashlight Shield Lady Beetle,species,10,270
176758,333796,Neoharmonia,Neoharmonia,genus,20,270
311633,54467,Psyllobora borealis,Western Fairy Lady Beetle,species,10,262
343122,343123,Platynaspis luteorubra,Ant-nest Ladybird,species,10,261
320454,221380,Hippodamia quinquesignata ambigua,Pacific Five-spotted Lady Beetle,subspecies,5,253
357526,333796,Aiolocaria,Aiolocaria,genus,20,249
342425,333796,Bothrocalvia,Bothrocalvia,genus,20,244
357525,357526,Aiolocaria hexaspilota,Aiolocaria hexaspilota,species,10,241
221986,133139,Hyperaspis bigeminata,Bigeminate Sigil Lady Beetle,species,10,241
343143,132004,Scymnus interruptus,Red-flanked Scymnus,species,10,235
217266,51703,Coccinella monticola,Mountain Lady Beetle,species,10,232
548764,69204,Calvia muiri,Calvia muiri,species,10,229
774994,491987,Chnootriba elaterii,Melon Ladybird,species,10,223
225631,176758,Neoharmonia venusta,V-marked Lady Beetle,species,10,219
221373,48988,Hippodamia caseyi,Casey's Lady Beetle,species,10,215
342424,342425,Bothrocalvia pupillata,Eastern Ten-spotted Lady Beetle,species,10,215
174289,373667,Coccidula,Coccidula,genus,20,211
780110,56735,Oenopia formosana,Oenopia formosana,species,10,211
481773,52507,Adalia deficiens,Adalia deficiens,species,10,210
373485,48486,Microweiseinae,Microweiseinae,subfamily,27,208
794973,133139,Hyperaspis festiva,Hyperaspis festiva,species,10,208
373603,373485,Serangiini,Serangiini,tribe,25,206
378114,373603,Serangium,Serangium,genus,20,205
217265,51703,Coccinella hieroglyphica,Hieroglyphic Lady Beetle,species,10,203
1375014,132004,Scymnus frontalis,Scymnus frontalis,complex,11,201
320422,132004,Scymnus loewii,Loew's Lady Beetle,species,10,200
481775,253035,Neda norrisi,Neda norrisi,species,10,197
776912,154560,Epilachna paenulata,Epilachna paenulata,species,10,195
980667,54467,Psyllobora confluens,Psyllobora confluens,species,10,193
448284,448283,Orcus australasiae,Orcus australasiae,species,10,192
782895,55490,Cycloneda conjugata,Cycloneda conjugata,species,10,188
410323,51703,Coccinella leonina,Orange-spotted Ladybird Beetle,species,10,187
790658,373659,Zagreus,Zagreus,genus,20,185
480370,51703,Coccinella algerica,Algerian Seven-spotted Lady Beetle,species,10,183
417919,207647,Illeis confusa,Illeis confusa,species,10,181
473829,333796,Paraneda,Paraneda,genus,20,181
775015,373697,Toxotoma,Toxotoma,genus,20,180
774973,373697,Diekeana,Diekeana,genus,20,174
490728,333796,Neohalyzia,Neohalyzia,genus,20,174
490727,490728,Neohalyzia perroudi,Cream-colored Lady Beetle,species,10,173
482393,54467,Psyllobora variegata,Variegated Fungus-eating Lady Beetle,species,10,170
309687,253035,Neda marginalis,black-bordered orange,species,10,166
209829,333796,Paranaemia,Paranaemia,genus,20,162
272003,51703,Coccinella nugatoria,Trivial Lady Beetle,species,10,161
388646,173808,Diomus notescens,Minute two-spotted ladybird,species,10,160
547789,253034,Rhyzobius litura,Pointed-keeled Rhyzobius,species,10,158
225294,176902,Mulsantina hudsonica,Hudsonian Ladybird,species,10,157
343145,176696,Nephus quadrimaculatus,Four-spotted Nephus,species,10,156
209828,209829,Paranaemia vittigera,Broad-striped Lady Beetle,species,10,156
397098,378114,Serangium maculigerum,Citrus whitefly ladybird,species,10,155
882783,333796,Anegleis,Anegleis,genus,20,153
775033,774973,Diekeana admirabilis,Diekeana admirabilis,species,10,152
553450,373697,Cynegetis,Cynegetis,genus,20,147
882782,882783,Anegleis cardoni,Anegleis cardoni,species,10,147
544501,333796,Megalocaria,Megalocaria,genus,20,146
553449,553450,Cynegetis impunctata,Cynegetis impunctata,species,10,145
544499,544501,Megalocaria dilatata,Megalocaria dilatata,species,10,145
271572,133139,Hyperaspis trifurcata,Trident Lady Beetle,species,10,145
547788,211369,Stethorus pusillus,Dot Ladybird,species,10,143
215331,173300,Brachiacantha decempustulata,Ten-spotted Spurleg Lady Beetle,species,10,142
173264,373659,Brumoides,Brumoides,genus,20,141
701664,56735,Oenopia lyncea,Oenopia lyncea,species,10,139
557248,738534,Ortaliini,Ortaliini,tribe,25,139
196608,130576,Anisosticta bitriangularis,Marsh Lady Beetle,species,10,138
776548,333796,Sospita,Sospita,genus,20,137
776545,776548,Sospita vigintiguttata,Sospita vigintiguttata,species,10,137
332215,68761,Chilocorus circumdatus,Chilocorus circumdatus,species,10,135
781128,54467,Psyllobora picta,Psyllobora picta,species,10,133
506238,333796,Synonycha,Synonycha,genus,20,132
506237,506238,Synonycha grandis,Giant Bamboo Ladybird,species,10,131
337902,333796,Phrynocaria,Phrynocaria,genus,20,129
797970,54467,Psyllobora bicongregata,Psyllobora bicongregata,species,10,128
473830,473829,Paraneda pallidula,Paraneda pallidula,species,10,125
779241,354096,Aspidimerini,Aspidimerini,tribe,25,122
606184,475799,Tenuisvalvae,Tenuisvalvae,genus,20,120
491941,779241,Cryptogonus,Cryptogonus,genus,20,118
775018,775015,Toxotoma flavofasciata,Toxotoma flavofasciata,species,10,118
632638,61791,Henosepilachna vigintioctomaculata,Henosepilachna vigintioctomaculata,species,10,117
624590,55490,Cycloneda pulchella,Cycloneda pulchella,species,10,116
209827,48988,Hippodamia sinuata,Sinuate Lady Beetle,species,10,114
547795,174289,Coccidula rufa,Red Marsh Ladybird,species,10,114
638030,334606,Micraspis furcifera,Micraspis furcifera,species,10,114
473575,333796,Lioadalia,Lioadalia,genus,20,113
214691,172918,Axion tripustulatum,Thrice-struck Lady Beetle,species,10,112
209759,48487,Harmonia sedecimnotata,Sixteen-spotted Ladybird,species,10,112
860463,154560,Epilachna cacica,Epilachna cacica,species,10,110
640756,373697,Solanophila,Solanophila,genus,20,108
625231,61791,Henosepilachna pusillanima,Henosepilachna pusillanima,species,10,107
497239,132004,Scymnus rubromaculatus,Scymnus rubromaculatus,species,10,107
1424071,133139,Hyperaspis signata-binotata agg,Red-spotted Sigil complex,complex,11,103
1379954,318777,Myrrha octodecimguttata formosa,Myrrha octodecimguttata formosa,subspecies,5,103
1101792,61791,Henosepilachna vigintisexpunctata,Henosepilachna vigintisexpunctata,species,10,101
320398,133085,Myzia interrupta,Broken-dashed Lady Beetle,species,10,100
1227090,641236,Novius pumilus,Novius pumilus,species,10,99
128550,126267,Coleomegilla maculata lengi,Coleomegilla maculata lengi,subspecies,5,98
705046,176902,Mulsantina mexicana,Mulsantina mexicana,species,10,98
980669,54467,Psyllobora lenta,Psyllobora lenta,species,10,93
547794,174289,Coccidula scutellata,Spotted Marsh Ladybird,species,10,92
974620,154560,Epilachna clandestina,Epilachna clandestina,species,10,91
779244,354096,Pentiliini,Pentiliini,tribe,25,90
884219,779244,Pentilia,Pentilia,genus,20,90
473574,473575,Lioadalia flavomaculata,Lioadalia flavomaculata,species,10,89
488176,132004,Scymnus louisianae,Scymnus louisianae,species,10,89
623087,56735,Oenopia cuneata,Blackring Lady Beetle,species,10,88
319337,68761,Chilocorus kuwanae,Kuwana's Lady Beetle,species,10,87
543686,333796,Neocalvia,Neocalvia,genus,20,86
503797,253033,Azya luteipes,Azya luteipes,species,10,85
481771,418187,Eriopis minima,Eriopis minima,species,10,83
1237958,884219,Pentilia chelsea,Pentilia chelsea,species,10,82
498555,174399,Adaliopsis,Adaliopsis,subgenus,15,82
1372123,498555,Ceratomegilla alpina,Ceratomegilla alpina,species,10,82
173976,473861,Delphastus,Whitefly Destroyers,genus,20,81
329604,475616,Scymnobius,Scymnobius,genus,20,81
218478,173808,Diomus terminatus,Firefly Duskyling,species,10,80
787191,154560,Epilachna sauteri,Epilachna sauteri,species,10,79
738538,48486,Exoplectrinae,Exoplectrinae,subfamily,27,78
558317,51703,Coccinella miranda,Coccinella miranda,species,10,78
332662,333796,Heteroneda,Heteroneda,genus,20,76
790657,790658,Zagreus bimaculosus,Zagreus bimaculosus,species,10,74
544860,557248,Amida,Amida,genus,20,74
748397,544860,Amida tricolor,Amida tricolor,species,10,74
514244,333796,Bulaea,Bulaea,genus,20,72
482446,333796,Declivitata,Declivitata,genus,20,72
887765,154560,Epilachna maculicollis,Epilachna maculicollis,species,10,72
320471,207616,Coccinella trifasciata perplexa,American Three-banded Lady Beetle,subspecies,5,71
777418,333796,Synona,Synona,genus,20,70
738540,173177,Anatis hydropica,Anatis hydropica,species,10,69
215332,173300,Brachiacantha dentipes,Brachiacantha dentipes,species,10,69
1134983,606184,Tenuisvalvae bromelicola,Tenuisvalvae bromelicola,species,10,68
475804,373659,Egius,Egius,genus,20,68
551665,154560,Epilachna obscurella,Epilachna obscurella,species,10,68
488053,475804,Egius platycephalus,Yellow-crested Aegis,species,10,68
779236,448283,Orcus bilunulatus,Orcus bilunulatus,species,10,68
332661,332662,Heteroneda billardieri,Heteroneda billardieri,species,10,68
781573,373697,Papuaepilachna,Papuaepilachna,genus,20,67
781574,781573,Papuaepilachna guttatopustulata,Large Leafeating Ladybird,species,10,67
741867,373667,Eupalea,Eupalea,genus,20,67
554407,173177,Anatis halonis,Anatis halonis,species,10,66
321580,173264,Brumoides suturalis,Three-striped Lady Beetle,species,10,66
221378,48988,Hippodamia oregonensis,Oregon Lady Beetle,species,10,66
343137,132004,Scymnus suturalis,Pine Dusky Lady Beetle,species,10,64
551383,491941,Cryptogonus orbiculus,Cryptogonus orbiculus,species,10,61
543922,333796,Archegleis,Archegleis,genus,20,61
474312,243969,Exochomus marginipennis,Exochomus marginipennis,species,10,59
1196613,337902,Phrynocaria circumusta,Phrynocaria circumusta,species,10,59
320409,253034,Rhyzobius forestieri,Rhyzobius forestieri,species,10,59
491275,154560,Epilachna nigrocincta,Epilachna nigrocincta,species,10,59
133138,133139,Hyperaspis quadrioculata,Four-eyed Sigil Lady Beetle,species,10,59
333709,333708,Coelophora bissellata,Coelophora bissellata,species,10,57
231726,211369,Stethorus punctum,Spider Mite Destroyer,species,10,56
343134,132004,Scymnus auritus,Oak Ladybird,species,10,55
690049,640756,Solanophila dregei,Potato Lady Beetle,species,10,55
343171,475616,Clitostethus,Clitostethus,genus,20,55
343170,343171,Clitostethus arcuatus,Horseshoe Ladybird,species,10,55
741868,741867,Eupalea reinhardti,Eupalea reinhardti,species,10,55
896744,418187,Eriopis eschscholtzii,Eriopis eschscholtzii,species,10,54
488135,54467,Psyllobora parvinotata,Small-spotted Fairy Lady Beetle,species,10,53
368386,473861,Sticholotis,Sticholotis,genus,20,53
488054,473780,Exochomus childreni childreni,Exochomus childreni childreni,subspecies,5,53
751444,748397,Amida tricolor formosana,Amida tricolor formosana,subspecies,5,53
320370,133139,Hyperaspis connectens,Confluent Sigil Lady Beetle,species,10,52
572693,333790,Telsimiini,Telsimiini,tribe,25,52
448032,572693,Telsimia,Telsimia,genus,20,52
1065206,641236,Novius koebelei,Koebele's ladybird,species,10,52
776501,69204,Calvia quindecimguttata,Calvia quindecimguttata,species,10,51
177712,475799,Hyperaspidius,Small Pied Lady Beetles,genus,20,51
481772,52507,Adalia angulifera,Adalia angulifera,species,10,51
221372,48988,Hippodamia apicalis,Hippodamia apicalis,species,10,50
703087,56735,Oenopia doublieri,Oenopia doublieri,species,10,50
1066322,333796,Mononeda,Mononeda,genus,20,50
448105,448032,Telsimia subviridis,Telsimia subviridis,species,10,49
893283,1038541,Cyrea,Cyrea,genus,20,49
602563,491987,Chnootriba hirta,Chnootriba hirta,species,10,48
848692,253035,Neda aequatoriana,Neda aequatoriana,species,10,48
309016,173300,Brachiacantha decora,Brachiacantha decora,species,10,48
343135,132004,Scymnus subvillosus,Scymnus subvillosus,species,10,48
899355,61791,Henosepilachna sumbana,Henosepilachna sumbana,species,10,47
133140,133139,Hyperaspis octavia,Octavia Lady Beetle,species,10,47
221987,1424071,Hyperaspis binotata,Hyperaspis binotata,species,10,46
1379955,318777,Myrrha octodecimguttata octodecimguttata,Myrrha octodecimguttata octodecimguttata,subspecies,5,45
209826,133085,Myzia subvittata,Subvittate Lady Beetle,species,10,45
329567,329604,Scymnobius galapagoensis,Scymnobius galapagoensis,species,10,44
514243,514244,Bulaea lichatschovi,Bulaea lichatschovi,species,10,44
349083,334606,Micraspis lineata,Micraspis lineata,species,10,43
577710,738538,Chnoodini,Chnoodini,tribe,25,43
559132,333796,Australoneda,Australoneda,genus,20,43
320378,133139,Hyperaspis lateralis,Lateral Sigil Lady Beetle,species,10,43
559133,559132,Australoneda bourgeoisi,Australoneda bourgeoisi,species,10,43
481259,126267,Coleomegilla maculata fuscilabris,Coleomegilla maculata fuscilabris,subspecies,5,42
877302,418187,Eriopis serrai,Eriopis serrai,species,10,42
782631,154560,Epilachna insignis,Epilachna insignis,species,10,41
390283,48487,Harmonia antipoda,Antipodean Ladybird,species,10,40
131950,1375014,Scymnus frontalis,Angle-spotted Scymnus,species,10,40
789422,418187,Eriopis punicola,Eriopis punicola,species,10,40
131951,132004,Scymnus haemorrhoidalis,Red-rumped Scymnus,species,10,40
805012,154560,Epilachna crassimala,Epilachna crassimala,species,10,39
775477,543686,Neocalvia anastomozans,Neocalvia anastomozans,species,10,39
320350,243969,Exochomus fasciatus,Batman Lady Beetle,species,10,39
473854,54467,Psyllobora nana,Cuban Fairy Lady Beetle,species,10,38
874821,48988,Hippodamia septemmaculata,Hippodamia septemmaculata,species,10,38
746929,543922,Archegleis edwardsi,Archegleis edwardsi,species,10,38
221992,133139,Hyperaspis proba,Esteemed Sigil Lady Beetle,species,10,37
790163,777418,Synona consanguinea,Synona consanguinea,species,10,37
829243,176758,Neoharmonia zischkai,Neoharmonia zischkai,species,10,37
455668,48988,Hippodamia arctica,Hippodamia arctica,species,10,37
1066324,1066322,Mononeda ostrina,Mononeda ostrina,species,10,37
1413725,498267,Illeis koebelei koebelei,Illeis koebelei koebelei,subspecies,5,37
215336,173300,Brachiacantha quadripunctata,Four-spotted Spurleg Lady Beetle,species,10,35
606185,606184,Tenuisvalvae notata,Tenuisvalvae notata,species,10,35
713655,343123,Platynaspis maculosa,Platynaspis maculosa,species,10,34
221995,133139,Hyperaspis undulata,Undulate Sigil Lady Beetle,species,10,34
488138,738538,Exoplectra,Exoplectra,genus,20,33
627635,56735,Oenopia divergens,Smileyface Lady Beetle,species,10,33
1074932,473829,Paraneda viridescens,Paraneda viridescens,species,10,32
779243,354096,Cryptognathini,Cryptognathini,tribe,25,32
641306,557248,Ortalia,Ortalia,genus,20,31
473851,48487,Harmonia vigintiduomaculata,Chequered Lady Beetle,species,10,31
876983,543686,Neocalvia cayennensis,Neocalvia cayennensis,species,10,31
320432,132004,Scymnus nebulosus,Nebulous Lady Beetle,species,10,30
985793,54467,Psyllobora lutescens,Psyllobora lutescens,species,10,30
221994,1424071,Hyperaspis signata,Twice-stabbed Sigil Lady Beetle,species,10,30
475793,473861,Microweiseini,Microweiseini,tribe,25,30
708675,333708,Coelophora bowringii,Coelophora bowringii,species,10,30
482355,154560,Epilachna persimilis,Epilachna persimilis,species,10,30
900696,333796,Callicaria,Callicaria,genus,20,29
1227079,641236,Novius rufopilosus,Novius rufopilosus,species,10,29
1337100,373697,Afrocleta,Afrocleta,genus,20,29
1101340,61791,Henosepilachna enneasticta,Henosepilachna enneasticta,species,10,29
320349,243969,Exochomus flavipes,Exochomus flavipes,species,10,29
215467,173264,Brumoides septentrionis,Winter Lady Beetle,species,10,29
900695,900696,Callicaria superba,Callicaria superba,species,10,28
961261,61791,Henosepilachna angusticollis,Henosepilachna angusticollis,species,10,28
500746,48487,Harmonia eucharis,Harmonia eucharis,species,10,27
1249944,54467,Psyllobora gratiosa,Psyllobora gratiosa,species,10,27
775021,775015,Toxotoma monovittata,Toxotoma monovittata,species,10,27
545966,48487,Harmonia yedoensis,Yedo Lady Beetle,species,10,27
1008198,133139,Hyperaspis onerata,Hyperaspis onerata,species,10,27
547793,133139,Hyperaspis campestris,Hyperaspis campestris,species,10,27
320343,243969,Exochomus aethiops,Ebony Shield Lady Beetle,species,10,27
703005,243969,Exochomus nigripennis,Exochomus nigripennis,species,10,26
1145358,132004,Scymnus bivulnerus,Scymnus bivulnerus,species,10,26
320389,133139,Hyperaspis octonotata,Hyperaspis octonotata,species,10,26
375373,373667,Adoxellus,Adoxellus,genus,20,26
481776,473780,Exochomus childreni guexi,Exochomus childreni guexi,subspecies,5,26
623071,132004,Scymnus ferrugatus,Scymnus ferrugatus,species,10,25
926555,790658,Zagreus decempunctatus,Zagreus decempunctatus,species,10,25
877175,126268,Coleomegilla occulta,Coleomegilla occulta,species,10,25
710697,154560,Epilachna chinensis,Epilachna chinensis,species,10,25
1075412,173808,Diomus tucumanus,Diomus tucumanus,species,10,25
